Order_id,Order_Date,Product_Name,Category,Region,Quantity,Sales,Profit,Country,Customer_Name,State,sub_category,discount,segment
500147,24-05-2024,Laptop,Electronics,North,3,213,30.68,UK,Olivia Yadav,Maharashtra,Tables,0.3,Consumer
446986,25-10-2023,Smartphone,Electronics,East,2,1614,376.31,Australia,Sneha Yadav,London,Paper,0.2,Home Office
227335,09-02-2023,Mouse,Accessories,West,8,6232,499.63,Canada,Emma Yadav,New South Wales,Paper,0.05,Consumer
307439,03-02-2023,Printer,Office,North,4,3864,717.45,UK,Michael Taylor,Texas,Tables,0.3,Consumer
863909,08-12-2024,Headphones,Accessories,South,3,2601,363.64,Australia,Amit Singh,Punjab,Binders,0.15,Corporate
196544,01-02-2023,Mouse,Accessories,East,6,4944,758.46,India,David Thomas,Uttar Pradesh,Chairs,0,Corporate
388854,16-11-2023,Printer,Office,South,4,4680,301.91,India,Sneha Yadav,California,Accessories,0.3,Consumer
793169,29-01-2022,Mouse,Accessories,South,8,2112,418.58,Australia,Emma Johnson,London,Paper,0.15,Home Office
639144,24-04-2022,Monitor,Accessories,East,6,7140,869.93,Canada,Sophia Thomas,London,Chairs,0.3,Home Office
146780,19-10-2022,Keyboard,Accessories,East,1,750,37.97,UK,Sophia Anderson,Punjab,Paper,0.1,Home Office
975663,12-08-2022,Mouse,Accessories,East,4,392,39.23,UK,Sophia Yadav,London,Phones,0.15,Consumer
963537,02-10-2024,Laptop,Electronics,South,4,2408,721.8,Australia,Sophia Thomas,California,Tables,0.05,Consumer
914163,13-09-2023,Monitor,Accessories,East,2,2016,151.4,Canada,Emma Smith,Ontario,Accessories,0.3,Consumer
713076,25-07-2022,Monitor,Accessories,South,4,464,47.93,USA,Amit Sharma,London,Phones,0.3,Home Office
428666,09-12-2023,Headphones,Accessories,East,1,832,227.11,India,Priya Anderson,London,Phones,0.1,Consumer
259781,31-03-2024,Headphones,Accessories,East,8,1296,374.8,Canada,Sophia Patel,Uttar Pradesh,Chairs,0.05,Consumer
140920,23-04-2022,Smartphone,Electronics,East,1,300,45.81,Canada,Sneha Anderson,Florida,Binders,0.3,Home Office
314283,06-07-2024,Monitor,Accessories,North,6,2856,226.53,India,Emma Anderson,New South Wales,Binders,0.05,Consumer
774492,10-12-2022,Tablet,Electronics,West,5,3380,287.05,Canada,Emma Brown,Delhi,Paper,0.3,Corporate
359176,27-01-2022,Tablet,Electronics,North,5,400,86.52,USA,Michael Thomas,Punjab,Phones,0.3,Consumer
787751,14-10-2022,Camera,Electronics,North,1,722,49.7,USA,Michael Johnson,Delhi,Paper,0.05,Consumer
581216,23-11-2024,Laptop,Electronics,South,4,4596,947.45,Canada,Emma Singh,New South Wales,Binders,0,Corporate
630327,08-04-2023,Keyboard,Accessories,West,8,1176,313.58,India,Sophia Patel,Delhi,Accessories,0.1,Corporate
408994,21-07-2022,Camera,Electronics,North,2,644,45.72,Canada,Priya Anderson,Uttar Pradesh,Tables,0.15,Corporate
381922,07-11-2022,Smartphone,Electronics,West,8,544,40.78,UK,Sneha Sharma,Maharashtra,Tables,0.15,Consumer
972234,30-05-2023,Monitor,Accessories,East,2,586,101.64,India,Priya Johnson,Uttar Pradesh,Accessories,0.05,Home Office
153230,30-04-2022,Keyboard,Accessories,North,5,3835,229.11,Australia,Priya Sharma,Florida,Binders,0.1,Home Office
368512,13-12-2023,Printer,Office,South,5,1415,358.39,UK,Sneha Anderson,Maharashtra,Tables,0.1,Home Office
438792,11-05-2023,Keyboard,Accessories,South,9,1125,138.49,Canada,Sophia Thomas,Uttar Pradesh,Tables,0.2,Corporate
595441,11-09-2023,Camera,Electronics,South,3,3399,489.36,Canada,Amit Brown,Ontario,Tables,0.05,Corporate
361124,03-03-2022,Monitor,Accessories,East,6,5370,1501.06,India,Olivia Patel,Delhi,Binders,0.05,Corporate
765608,30-03-2024,Keyboard,Accessories,West,3,2331,419.26,UK,Priya Smith,Uttar Pradesh,Paper,0.1,Consumer
623603,27-06-2022,Laptop,Electronics,East,9,10728,1967.84,India,Emma Anderson,Ontario,Phones,0.2,Corporate
498380,02-03-2023,Monitor,Accessories,West,8,9056,1860.37,Australia,Emma Taylor,Delhi,Tables,0.15,Home Office
560643,04-11-2024,Monitor,Accessories,West,9,4581,250.06,USA,Olivia Singh,Maharashtra,Phones,0.3,Corporate
537923,01-10-2024,Camera,Electronics,North,3,1074,240.44,Canada,David Singh,Maharashtra,Tables,0,Corporate
743259,17-06-2023,Tablet,Electronics,West,4,4572,1199.49,USA,Amit Sharma,Punjab,Accessories,0.15,Corporate
391297,20-11-2023,Laptop,Electronics,South,7,8141,651.16,Australia,David Thomas,Florida,Phones,0,Consumer
845690,24-11-2023,Printer,Office,West,4,604,180.93,Canada,Rahul Thomas,Maharashtra,Phones,0.1,Consumer
110570,04-05-2024,Mouse,Accessories,South,2,906,59.06,USA,Sophia Anderson,Uttar Pradesh,Paper,0.1,Consumer
772656,22-04-2023,Headphones,Accessories,South,7,1582,278.14,India,John Yadav,Delhi,Paper,0.1,Corporate
727681,31-01-2024,Mouse,Accessories,West,6,3306,216.91,UK,Michael Johnson,California,Accessories,0.3,Home Office
460310,24-12-2023,Headphones,Accessories,West,1,847,237.41,India,Sneha Brown,Delhi,Paper,0,Home Office
101670,09-11-2022,Printer,Office,East,6,3222,846.27,Canada,John Patel,Ontario,Paper,0.3,Home Office
307836,03-11-2024,Keyboard,Accessories,East,3,189,33.94,UK,John Taylor,Punjab,Paper,0.15,Home Office
610851,12-08-2023,Laptop,Electronics,South,4,1224,348.91,Canada,Amit Sharma,London,Paper,0.2,Consumer
457498,08-02-2023,Camera,Electronics,South,7,5621,1390.73,USA,Priya Singh,California,Binders,0,Consumer
164425,16-01-2024,Tablet,Electronics,West,6,966,246.21,UK,John Smith,Ontario,Phones,0.1,Home Office
900719,02-08-2023,Tablet,Electronics,West,9,1728,179.64,Australia,Emma Yadav,London,Accessories,0.15,Home Office
119729,13-01-2024,Mouse,Accessories,West,9,6138,1478.57,Australia,David Anderson,New South Wales,Tables,0.1,Home Office
954734,20-11-2024,Monitor,Accessories,South,4,964,184.03,Canada,John Sharma,Ontario,Chairs,0.3,Corporate
647902,13-10-2023,Smartphone,Electronics,South,7,4697,976.26,UK,Sophia Johnson,California,Paper,0,Corporate
677256,09-05-2022,Smartphone,Electronics,West,2,1232,155.52,UK,Emma Taylor,California,Phones,0.15,Home Office
487063,21-12-2022,Monitor,Accessories,West,7,6384,734.79,UK,Emma Sharma,Florida,Accessories,0.05,Consumer
650160,22-11-2024,Mouse,Accessories,West,4,780,162.72,USA,David Taylor,Ontario,Binders,0.15,Corporate
812234,27-01-2023,Printer,Office,West,4,1256,362.22,USA,Priya Yadav,Delhi,Chairs,0.3,Corporate
719086,08-05-2022,Mouse,Accessories,South,1,1162,220.93,USA,David Patel,Uttar Pradesh,Chairs,0,Consumer
241890,10-02-2023,Mouse,Accessories,South,8,7520,995.03,Canada,Sophia Yadav,Uttar Pradesh,Paper,0.1,Corporate
422251,26-03-2024,Headphones,Accessories,South,7,2387,463.92,Australia,Michael Patel,Uttar Pradesh,Tables,0.2,Home Office
413816,20-10-2023,Keyboard,Accessories,East,8,2256,316.77,UK,Michael Sharma,California,Accessories,0.05,Corporate
119895,06-06-2024,Monitor,Accessories,North,8,7792,913.12,Canada,Emma Smith,Texas,Phones,0.1,Consumer
739507,24-05-2023,Laptop,Electronics,East,8,3944,296.35,UK,Priya Sharma,Uttar Pradesh,Binders,0.2,Corporate
806270,17-12-2023,Smartphone,Electronics,South,2,822,183.45,Australia,Michael Patel,Florida,Chairs,0.3,Consumer
672128,20-06-2024,Headphones,Accessories,North,3,1962,469.94,USA,David Taylor,Ontario,Chairs,0.15,Consumer
319051,21-12-2022,Printer,Office,North,4,1016,269.88,Australia,John Taylor,Delhi,Phones,0.05,Consumer
194177,20-06-2023,Tablet,Electronics,North,2,1980,125.99,Australia,Olivia Anderson,Punjab,Chairs,0.15,Home Office
939780,08-12-2024,Headphones,Accessories,West,4,3996,965.26,India,Sneha Patel,Florida,Tables,0.3,Corporate
619663,18-07-2022,Smartwatch,Electronics,North,1,663,183.82,USA,Michael Smith,Maharashtra,Phones,0.15,Home Office
878290,05-10-2023,Laptop,Electronics,South,1,575,104.31,Canada,Olivia Taylor,Delhi,Chairs,0.2,Consumer
741300,04-09-2023,Tablet,Electronics,South,1,187,33.76,Australia,Amit Sharma,Delhi,Binders,0.3,Consumer
750568,01-08-2023,Tablet,Electronics,East,7,6216,378.24,Australia,Priya Taylor,Florida,Binders,0.3,Corporate
380260,05-03-2022,Camera,Electronics,South,1,189,19.02,Australia,Emma Anderson,Maharashtra,Phones,0.1,Corporate
252874,13-08-2022,Tablet,Electronics,South,2,358,41.46,USA,Priya Brown,Ontario,Phones,0.1,Home Office
224386,17-04-2022,Keyboard,Accessories,North,6,6192,316.23,Canada,Michael Singh,London,Paper,0.15,Corporate
386810,25-05-2023,Tablet,Electronics,East,7,4382,592.46,USA,Sophia Johnson,Delhi,Paper,0.05,Consumer
539258,20-10-2024,Keyboard,Accessories,East,2,1122,100.78,Australia,David Johnson,Florida,Binders,0,Corporate
704386,21-06-2022,Laptop,Electronics,North,8,8192,2081.72,Australia,Emma Johnson,Punjab,Paper,0,Corporate
590177,22-08-2022,Laptop,Electronics,South,6,2658,200.79,Canada,Priya Yadav,Punjab,Accessories,0.1,Corporate
494069,17-03-2023,Tablet,Electronics,West,6,606,127.68,Australia,Olivia Smith,Uttar Pradesh,Phones,0.2,Consumer
259065,02-11-2024,Monitor,Accessories,South,8,448,45.43,Canada,Olivia Smith,London,Paper,0.3,Home Office
525002,17-01-2023,Printer,Office,North,3,1674,435.95,UK,Olivia Anderson,Delhi,Chairs,0.1,Corporate
516632,13-02-2022,Tablet,Electronics,South,6,1944,366.18,UK,Sneha Sharma,New South Wales,Accessories,0.05,Corporate
223673,07-02-2022,Monitor,Accessories,South,6,1716,302.09,India,Rahul Sharma,Delhi,Chairs,0.1,Corporate
838125,05-05-2022,Camera,Electronics,South,6,2982,445.01,UK,Amit Anderson,Ontario,Tables,0.15,Corporate
219314,14-08-2022,Laptop,Electronics,North,9,7497,2241.59,Canada,Olivia Brown,Delhi,Chairs,0,Corporate
677604,26-01-2024,Headphones,Accessories,South,3,1026,142.71,UK,John Johnson,London,Accessories,0.3,Consumer
580802,11-12-2024,Laptop,Electronics,South,7,7392,2063.23,Canada,Amit Yadav,Maharashtra,Tables,0.2,Corporate
150292,23-06-2024,Printer,Office,North,4,2604,271.22,UK,Olivia Johnson,London,Tables,0,Consumer
548309,23-11-2023,Smartwatch,Electronics,North,6,1746,289.2,Canada,Sophia Yadav,London,Chairs,0,Corporate
223471,23-02-2024,Headphones,Accessories,West,6,5682,1365.87,India,Olivia Anderson,California,Binders,0.1,Home Office
111140,24-06-2024,Mouse,Accessories,North,8,8664,2131.16,USA,Emma Singh,California,Binders,0.1,Corporate
574954,08-07-2023,Tablet,Electronics,West,3,1887,363.42,UK,Sneha Anderson,New South Wales,Tables,0.1,Consumer
205841,29-10-2024,Smartphone,Electronics,East,7,6013,1544.51,USA,Emma Sharma,Maharashtra,Paper,0.1,Home Office
232063,05-01-2024,Smartwatch,Electronics,North,2,1578,463.58,USA,Emma Taylor,Delhi,Paper,0.1,Corporate
536174,19-08-2022,Camera,Electronics,South,3,285,38.37,India,Olivia Taylor,Texas,Binders,0,Consumer
786269,27-01-2023,Laptop,Electronics,West,6,5448,963.82,UK,John Anderson,New South Wales,Paper,0.1,Corporate
289584,09-08-2024,Printer,Office,East,2,1710,468.76,Canada,Emma Sharma,Uttar Pradesh,Tables,0.1,Home Office
819084,03-11-2022,Keyboard,Accessories,West,9,2817,432.67,Australia,Sophia Patel,Maharashtra,Chairs,0.1,Corporate
586093,09-04-2022,Smartphone,Electronics,East,9,9117,1780.52,Canada,Sophia Thomas,Delhi,Tables,0.05,Home Office
909258,09-08-2023,Smartwatch,Electronics,South,2,274,42.37,USA,David Anderson,New South Wales,Accessories,0,Consumer
180775,25-09-2023,Keyboard,Accessories,South,6,6408,885.71,USA,Sophia Johnson,Maharashtra,Binders,0.3,Home Office
411925,16-05-2022,Keyboard,Accessories,West,5,5755,1441.84,India,Emma Brown,Delhi,Tables,0.3,Corporate
119231,10-12-2024,Tablet,Electronics,West,3,2262,245.66,Australia,Olivia Taylor,Uttar Pradesh,Accessories,0.1,Consumer
708312,30-05-2024,Headphones,Accessories,East,7,1785,233.77,Canada,Emma Thomas,London,Phones,0.15,Consumer
387518,06-06-2023,Printer,Office,North,8,5128,657.87,India,Sophia Singh,Punjab,Phones,0.3,Consumer
702148,04-01-2024,Camera,Electronics,South,8,5176,1400.82,Canada,Rahul Brown,California,Phones,0.15,Consumer
179673,16-09-2023,Keyboard,Accessories,North,5,1510,331.76,UK,Emma Brown,Maharashtra,Chairs,0,Consumer
361278,17-03-2023,Keyboard,Accessories,North,1,947,77.21,India,Emma Singh,Texas,Paper,0,Home Office
767636,31-12-2023,Smartphone,Electronics,North,9,5427,731.33,India,Rahul Smith,London,Phones,0.3,Consumer
151666,09-04-2022,Smartwatch,Electronics,South,4,4560,507.87,Canada,Priya Thomas,Uttar Pradesh,Phones,0.15,Corporate
981456,03-05-2023,Tablet,Electronics,South,6,2100,268.4,UK,Priya Thomas,Punjab,Accessories,0.15,Consumer
254053,10-05-2024,Laptop,Electronics,North,1,1054,288.15,USA,Rahul Yadav,California,Tables,0.3,Home Office
476587,18-08-2022,Smartwatch,Electronics,West,6,7026,1814.21,USA,Rahul Singh,Ontario,Tables,0.15,Consumer
108907,14-07-2022,Camera,Electronics,North,9,513,151.87,India,Sophia Thomas,Maharashtra,Accessories,0.3,Consumer
103775,29-04-2024,Headphones,Accessories,South,2,2244,353.83,Canada,Amit Brown,Delhi,Binders,0.05,Corporate
883981,22-02-2024,Smartphone,Electronics,North,5,1785,134.95,USA,Priya Johnson,New South Wales,Binders,0.15,Home Office
921840,24-06-2023,Keyboard,Accessories,South,5,725,77.91,Canada,Olivia Taylor,California,Accessories,0.15,Home Office
571199,13-11-2024,Smartphone,Electronics,North,4,2516,689.29,Australia,Priya Thomas,Texas,Paper,0.05,Home Office
901434,29-05-2023,Monitor,Accessories,East,8,6256,1152.99,UK,John Singh,London,Tables,0.05,Home Office
174908,11-06-2023,Camera,Electronics,North,2,452,74.34,India,Priya Taylor,London,Tables,0.15,Home Office
703760,05-03-2022,Laptop,Electronics,South,7,5285,1338.58,UK,Michael Sharma,Texas,Accessories,0,Home Office
685258,19-03-2023,Smartphone,Electronics,North,6,4872,786.79,Canada,Sneha Yadav,New South Wales,Tables,0,Home Office
410660,22-08-2023,Keyboard,Accessories,East,5,2495,164.56,USA,Rahul Johnson,London,Accessories,0.15,Consumer
273603,19-02-2022,Monitor,Accessories,West,1,442,82.73,India,Olivia Smith,Florida,Chairs,0.2,Consumer
641071,17-09-2024,Printer,Office,East,9,8595,1312.19,India,John Yadav,California,Phones,0,Corporate
714727,08-04-2022,Keyboard,Accessories,East,4,3528,411.5,UK,David Brown,Florida,Accessories,0.2,Home Office
775835,10-06-2024,Laptop,Electronics,North,7,7777,746.84,USA,Sophia Yadav,California,Paper,0.15,Corporate
691858,05-11-2022,Smartwatch,Electronics,South,4,2008,451.68,USA,Michael Yadav,Punjab,Phones,0,Home Office
433447,03-05-2022,Mouse,Accessories,North,2,596,41.37,Canada,Michael Yadav,Ontario,Phones,0.15,Home Office
355107,25-12-2024,Smartwatch,Electronics,East,9,4950,1402.67,USA,Emma Smith,Delhi,Binders,0.1,Corporate
580565,16-06-2024,Keyboard,Accessories,South,2,630,86.07,Australia,Sophia Taylor,London,Binders,0.15,Corporate
331803,05-07-2024,Camera,Electronics,North,6,6144,754.18,Australia,Sneha Singh,Punjab,Phones,0,Consumer
738977,03-12-2023,Monitor,Accessories,North,1,140,24.21,UK,Rahul Smith,Ontario,Phones,0.3,Corporate
654860,30-01-2024,Headphones,Accessories,East,2,2014,215.06,Australia,Sophia Anderson,Texas,Binders,0,Consumer
246444,06-08-2024,Mouse,Accessories,West,2,384,99.02,USA,Emma Brown,Delhi,Chairs,0,Corporate
507310,18-01-2022,Printer,Office,East,7,3780,351.51,Canada,Emma Anderson,Texas,Chairs,0.15,Home Office
374128,28-02-2023,Monitor,Accessories,West,7,5047,915.75,USA,Rahul Patel,Delhi,Tables,0.05,Home Office
281375,27-08-2022,Headphones,Accessories,South,3,2658,175.89,UK,Olivia Sharma,New South Wales,Paper,0.2,Home Office
590410,14-10-2023,Mouse,Accessories,West,8,528,53.91,India,Sophia Taylor,Uttar Pradesh,Binders,0.2,Home Office
947923,23-06-2022,Keyboard,Accessories,East,9,6507,1045.14,Canada,Olivia Johnson,Uttar Pradesh,Accessories,0.3,Consumer
350100,02-06-2023,Camera,Electronics,South,7,5887,1035.5,UK,Rahul Smith,Texas,Binders,0.05,Home Office
823857,13-08-2023,Headphones,Accessories,East,8,8224,1679.16,Australia,Priya Yadav,California,Accessories,0,Consumer
835183,12-03-2022,Laptop,Electronics,South,3,723,115.25,UK,Michael Sharma,California,Phones,0.2,Home Office
477895,03-06-2023,Mouse,Accessories,North,2,2272,504.72,UK,Emma Smith,Maharashtra,Chairs,0.3,Consumer
278483,03-07-2022,Keyboard,Accessories,East,9,8640,1963.34,Canada,Emma Yadav,London,Chairs,0.05,Corporate
326366,14-09-2023,Camera,Electronics,North,8,2984,631.81,India,Emma Thomas,London,Binders,0,Corporate
816700,28-04-2022,Smartphone,Electronics,East,2,606,150.95,Australia,Rahul Yadav,Texas,Phones,0.2,Consumer
305224,08-04-2022,Monitor,Accessories,West,2,170,48.69,India,Sophia Johnson,California,Chairs,0.3,Home Office
836466,21-03-2022,Headphones,Accessories,East,9,5283,1550.3,USA,Michael Taylor,London,Tables,0.3,Home Office
522567,27-02-2023,Smartwatch,Electronics,West,6,1350,356.88,USA,Emma Patel,California,Chairs,0.1,Corporate
505463,28-11-2022,Headphones,Accessories,South,4,2500,467.34,Australia,Rahul Patel,Ontario,Chairs,0.2,Corporate
725818,11-02-2022,Camera,Electronics,North,4,4648,689.85,UK,David Johnson,Delhi,Binders,0,Home Office
861342,21-05-2023,Printer,Office,North,5,650,93.41,Australia,Michael Brown,Florida,Accessories,0.05,Consumer
924157,14-09-2022,Monitor,Accessories,North,2,1538,97.15,Australia,Michael Johnson,Maharashtra,Tables,0.3,Consumer
927470,15-06-2024,Smartwatch,Electronics,East,4,3928,325.32,USA,Rahul Anderson,New South Wales,Paper,0.1,Corporate
897052,23-03-2022,Headphones,Accessories,North,2,2258,175.86,UK,Michael Singh,Maharashtra,Accessories,0,Home Office
807712,09-06-2022,Monitor,Accessories,West,9,2988,447.93,Canada,Priya Taylor,London,Binders,0.3,Consumer
452461,07-04-2023,Headphones,Accessories,South,8,4136,810.82,UK,John Thomas,Uttar Pradesh,Chairs,0.15,Home Office
496807,22-10-2023,Mouse,Accessories,South,7,3605,387.82,India,Rahul Sharma,New South Wales,Chairs,0.3,Consumer
440217,10-08-2023,Smartwatch,Electronics,West,3,1656,469.28,USA,Priya Singh,Texas,Tables,0.3,Home Office
108126,24-12-2022,Printer,Office,West,8,7072,2113.06,Canada,John Yadav,London,Paper,0.15,Consumer
568710,04-09-2024,Keyboard,Accessories,South,8,5368,542.52,India,David Yadav,Delhi,Paper,0.3,Home Office
730618,22-01-2024,Laptop,Electronics,East,4,1356,374.79,Canada,Olivia Johnson,New South Wales,Accessories,0,Consumer
525568,26-06-2024,Printer,Office,South,6,1326,338.66,USA,Emma Singh,Delhi,Phones,0.3,Corporate
863991,26-10-2024,Printer,Office,East,1,730,55.72,USA,Priya Patel,Uttar Pradesh,Chairs,0,Consumer
883463,10-05-2024,Headphones,Accessories,South,4,4664,294.05,Canada,Michael Singh,Maharashtra,Tables,0.05,Home Office
619841,04-12-2023,Laptop,Electronics,North,8,3528,593.11,UK,Sophia Patel,Uttar Pradesh,Binders,0.2,Corporate
816869,19-03-2023,Mouse,Accessories,West,3,1497,190.59,USA,Olivia Patel,London,Accessories,0.2,Consumer
272727,21-04-2023,Tablet,Electronics,North,3,2628,781.94,USA,David Brown,Delhi,Binders,0.1,Consumer
278666,12-11-2022,Laptop,Electronics,West,4,4196,655.29,Canada,Sneha Johnson,Punjab,Phones,0.15,Consumer
740919,02-08-2022,Monitor,Accessories,South,7,1204,317.12,UK,Sophia Yadav,Delhi,Paper,0.3,Consumer
136166,23-08-2023,Printer,Office,West,7,7119,1555.05,Canada,Sneha Brown,London,Chairs,0,Corporate
478587,12-05-2024,Tablet,Electronics,West,8,1848,351.02,USA,Michael Patel,California,Phones,0.1,Consumer
214066,24-05-2024,Tablet,Electronics,South,4,2232,531.12,Australia,Sneha Sharma,Texas,Accessories,0.3,Home Office
902513,19-12-2024,Mouse,Accessories,West,6,5190,898.86,Canada,John Smith,California,Chairs,0.1,Consumer
427159,28-01-2022,Smartphone,Electronics,West,3,1830,403.42,India,David Brown,Texas,Tables,0,Consumer
107330,29-01-2022,Mouse,Accessories,West,1,1033,302.68,UK,Olivia Yadav,Ontario,Tables,0.3,Corporate
532753,01-11-2022,Smartwatch,Electronics,South,7,2324,611.7,USA,David Yadav,Punjab,Chairs,0,Corporate
182609,04-06-2023,Keyboard,Accessories,North,2,1942,235.42,India,Sneha Anderson,Florida,Binders,0.1,Home Office
915095,27-03-2022,Printer,Office,South,7,5740,1615.9,India,Emma Smith,London,Tables,0.05,Corporate
516455,22-10-2022,Smartwatch,Electronics,South,9,6435,1096.88,Australia,Michael Sharma,Uttar Pradesh,Phones,0.05,Corporate
718566,29-03-2022,Mouse,Accessories,North,2,1168,172.18,Canada,Priya Patel,Punjab,Paper,0.2,Consumer
324330,26-08-2022,Tablet,Electronics,South,9,7362,441.36,Australia,Olivia Thomas,London,Chairs,0.1,Home Office
812809,17-10-2023,Smartwatch,Electronics,West,2,862,105.97,Australia,John Thomas,Ontario,Chairs,0,Home Office
430791,25-10-2023,Mouse,Accessories,West,1,956,167.16,India,Rahul Sharma,New South Wales,Tables,0.3,Corporate
989775,07-06-2022,Smartphone,Electronics,West,7,4438,770.3,India,David Thomas,Ontario,Accessories,0.05,Consumer
818768,10-10-2023,Keyboard,Accessories,East,9,972,100,USA,Michael Johnson,Delhi,Binders,0.3,Home Office
560424,02-09-2022,Keyboard,Accessories,West,2,1816,129.24,Australia,John Brown,Maharashtra,Chairs,0.3,Corporate
727388,25-04-2023,Monitor,Accessories,East,4,596,105.89,UK,Olivia Smith,Uttar Pradesh,Phones,0.2,Consumer
906463,24-03-2024,Mouse,Accessories,East,9,1233,346.9,USA,David Brown,Florida,Accessories,0.15,Consumer
136826,09-01-2023,Headphones,Accessories,West,1,1055,88.61,India,John Anderson,Delhi,Phones,0.3,Consumer
880182,13-11-2022,Tablet,Electronics,East,2,952,112.39,UK,Amit Yadav,California,Paper,0.2,Corporate
747833,04-03-2023,Mouse,Accessories,West,1,312,40.47,Canada,Sophia Yadav,Uttar Pradesh,Accessories,0.2,Corporate
948556,12-02-2022,Tablet,Electronics,South,2,294,35.05,Canada,Sophia Thomas,Delhi,Tables,0.1,Home Office
929651,28-03-2022,Smartwatch,Electronics,North,2,474,120.91,India,Emma Patel,London,Paper,0.3,Consumer
500234,02-06-2023,Camera,Electronics,East,2,788,195.15,UK,Priya Thomas,Punjab,Chairs,0.1,Corporate
564565,15-05-2022,Mouse,Accessories,North,8,2760,156.53,India,Michael Yadav,Maharashtra,Chairs,0.3,Consumer
850897,14-10-2023,Laptop,Electronics,North,4,908,219.79,Australia,David Yadav,Punjab,Phones,0.1,Corporate
665318,17-10-2022,Smartphone,Electronics,East,1,593,133.01,Australia,Sophia Singh,California,Chairs,0,Corporate
737944,16-07-2023,Headphones,Accessories,South,6,1698,193.42,UK,Olivia Smith,Delhi,Binders,0.05,Consumer
231053,23-09-2024,Printer,Office,East,1,546,124.1,India,David Yadav,New South Wales,Tables,0.1,Consumer
211263,11-08-2022,Laptop,Electronics,West,5,4380,275.84,UK,Amit Johnson,Uttar Pradesh,Phones,0.15,Consumer
910891,11-06-2023,Camera,Electronics,West,4,2472,594.62,USA,David Sharma,London,Binders,0.15,Corporate
548711,01-04-2024,Smartphone,Electronics,East,4,1996,396.63,UK,Priya Patel,Texas,Chairs,0,Home Office
991875,25-12-2024,Camera,Electronics,West,5,2525,699.74,India,David Johnson,London,Paper,0.15,Home Office
566011,05-07-2022,Headphones,Accessories,West,9,4041,517.23,Australia,Emma Sharma,London,Accessories,0.3,Home Office
328490,16-07-2024,Keyboard,Accessories,South,3,858,246.86,Australia,Sophia Brown,Maharashtra,Paper,0.1,Consumer
936709,14-12-2022,Keyboard,Accessories,North,9,4221,1238.6,USA,John Smith,Florida,Phones,0.3,Home Office
876272,16-02-2023,Tablet,Electronics,East,2,858,73.49,Canada,Amit Singh,Florida,Chairs,0,Home Office
182105,05-12-2024,Keyboard,Accessories,North,1,776,172.19,India,Emma Yadav,New South Wales,Paper,0.15,Corporate
223612,23-08-2023,Laptop,Electronics,North,7,3654,871.81,Australia,Olivia Sharma,California,Chairs,0.1,Corporate
538134,14-02-2024,Headphones,Accessories,East,3,384,45.99,UK,Sneha Anderson,Punjab,Binders,0.3,Consumer
551577,16-09-2023,Printer,Office,West,5,535,43.47,USA,Amit Singh,Texas,Phones,0,Home Office
119607,26-11-2022,Headphones,Accessories,North,9,7992,1979.53,UK,Michael Patel,Maharashtra,Paper,0,Corporate
397120,04-07-2024,Mouse,Accessories,North,7,3892,350.57,Australia,Rahul Smith,Ontario,Phones,0.2,Home Office
188016,26-02-2024,Tablet,Electronics,East,3,2637,468.6,UK,Emma Smith,London,Paper,0.1,Corporate
968647,12-02-2024,Mouse,Accessories,South,8,8664,2349.68,Australia,Emma Sharma,California,Binders,0.3,Home Office
709855,03-10-2023,Smartwatch,Electronics,South,6,918,116.87,India,Olivia Thomas,Delhi,Paper,0,Consumer
954933,17-01-2024,Monitor,Accessories,West,5,5625,1006.95,UK,Sophia Singh,New South Wales,Accessories,0.2,Corporate
301281,02-06-2023,Tablet,Electronics,West,6,6030,511.7,India,Sneha Smith,Florida,Binders,0,Corporate
265726,22-04-2022,Printer,Office,West,8,432,98.44,UK,Michael Brown,Maharashtra,Chairs,0.1,Consumer
443291,21-02-2024,Laptop,Electronics,South,6,1884,190.58,UK,David Johnson,Maharashtra,Phones,0,Corporate
142932,21-02-2023,Laptop,Electronics,East,9,9225,2526.27,India,Sophia Smith,London,Tables,0.2,Home Office
399407,04-08-2022,Printer,Office,North,2,954,71,USA,Rahul Yadav,Uttar Pradesh,Tables,0.05,Home Office
358216,07-02-2023,Smartwatch,Electronics,West,8,7072,1983.42,USA,David Yadav,Punjab,Tables,0,Home Office
988006,07-08-2024,Smartphone,Electronics,North,3,342,89.67,Australia,Sophia Smith,Maharashtra,Phones,0.3,Consumer
883769,05-02-2023,Printer,Office,South,4,2440,410.86,USA,Michael Anderson,Maharashtra,Accessories,0.2,Consumer
193820,22-01-2024,Mouse,Accessories,South,5,510,82.47,Canada,Priya Sharma,Florida,Tables,0,Corporate
522432,12-10-2023,Smartphone,Electronics,South,1,192,16.47,India,Michael Taylor,Delhi,Chairs,0.1,Corporate
743285,26-09-2023,Mouse,Accessories,East,5,3600,712.3,Canada,John Sharma,New South Wales,Accessories,0.2,Home Office
392784,01-06-2024,Camera,Electronics,West,7,2597,766.32,India,Emma Brown,Delhi,Phones,0.05,Home Office
551430,12-08-2023,Camera,Electronics,East,4,772,215.62,India,David Singh,Maharashtra,Chairs,0.1,Corporate
776072,06-08-2023,Mouse,Accessories,West,2,646,180.5,USA,Olivia Taylor,Punjab,Tables,0,Home Office
162580,29-03-2024,Smartphone,Electronics,East,7,2947,809.46,Canada,Olivia Johnson,California,Phones,0.1,Home Office
